Y,X,Z,Omega,psi,U,V
0.015503876,0.6124031008,0,0.5770638651,-0.000073011,-0.0063666091,-0.0002292603
0.015503876,0.6201550388,0,0.5632624583,-7.1183246844E-05,-0.0062102171,-0.0002422
0.015503876,0.6279069767,0,0.5487417443,-6.9257657242E-05,-0.0060455382,-0.000254489
0.015503876,0.6356589147,0,0.5335410548,-6.7239507778E-05,-0.0058730204,-0.0002660712
0.015503876,0.6434108527,0,0.5177026961,-6.5134490279E-05,-0.0056931472,-0.0002768919
0.015503876,0.6511627907,0,0.5012718559,-6.294871425E-05,-0.0055064368,-0.0002868982
0.015503876,0.6589147287,0,0.4842964927,-6.0688692242E-05,-0.0053134406,-0.0002960391
0.015503876,0.6666666667,0,0.4668272064,-5.8361322549E-05,-0.0051147415,-0.0003042661
0.015503876,0.6744186047,0,0.4489170923,-5.5973869257E-05,-0.004910953,-0.0003115333
0.015503876,0.6821705426,0,0.4306215763,-5.3533939706E-05,-0.0047027164,-0.0003177981
0.015503876,0.6899224806,0,0.411998234,-5.1049459425E-05,-0.0044906993,-0.0003230211
0.015503876,0.6976744186,0,0.3931065922,-4.8528644637E-05,-0.004275593,-0.0003271668
0.015503876,0.7054263566,0,0.3740079154,-0.00004598,-0.0040581101,-0.0003302034
0.015503876,0.7131782946,0,0.3547649756,-4.341214887E-05,-0.0038389817,-0.0003321036
0.015503876,0.7209302326,0,0.3354418086,-4.0834074715E-05,-0.0036189549,-0.0003328446
0.015503876,0.7286821705,0,0.3161034554,-3.8254809712E-05,-0.0033987893,-0.0003324083
0.015503876,0.7364341085,0,0.2968156912,-3.5683534818E-05,-0.0031792541,-0.0003307814
0.015503876,0.7441860465,0,0.2776447414,-3.3129512989E-05,-0.0029611249,-0.0003279561
0.015503876,0.7519379845,0,0.2586569864,-0.000030602,-0.0027451799,-0.0003239296
0.015503876,0.7596899225,0,0.2399186544,-2.8110445408E-05,-0.0025321968,-0.0003187048
0.015503876,0.7674418605,0,0.2214955045,-0.000025664,-0.002322949,-0.0003122901
0.015503876,0.7751937984,0,0.2034524986,-2.327177735E-05,-0.0021182015,-0.0003046996
0.015503876,0.7829457364,0,0.1858534624,-2.0942926481E-05,-0.0019187078,-0.0002959533
0.015503876,0.7906976744,0,0.1687607357,-1.868627444E-05,-0.0017252053,-0.0002860771
0.015503876,0.7984496124,0,0.1522348096,-1.6510459847E-05,-0.0015384116,-0.0002751031
0.015503876,0.8062015504,0,0.1363339501,-1.4423849236E-05,-0.0013590203,-0.0002630694
0.015503876,0.8139534884,0,0.121113804,-1.2434488138E-05,-0.0011876967,-0.0002500207
0.015503876,0.8217054264,0,0.1066269851,-1.0550050492E-05,-0.0010250734,-0.0002360082
0.015503876,0.8294573643,0,0.0929226341,-8.777785795E-06,-0.0008717456,-0.0002210904
0.015503876,0.8372093023,0,0.0800459453,-7.124463148E-06,-0.0007282663,-0.0002053328
0.015503876,0.8449612403,0,0.0680376534,-5.596311027E-06,-0.0005951406,-0.0001888094
0.015503876,0.8527131783,0,0.0569334654,-0.000004199,-0.0004728203,-0.000171603
0.015503876,0.8604651163,0,0.046763426,-2.937324617E-06,-0.0003616969,-0.0001538067
0.015503876,0.8682170543,0,0.0375511962,-1.815606353E-06,-0.0002620947,-0.0001355253
0.015503876,0.8759689922,0,0.0293132216,-8.37105718E-07,-0.0001742617,-0.0001168776
0.015503876,0.8837209302,0,0.0220577624,-4.146198E-09,-9.836009114E-05,-0.000098
0.015503876,0.8914728682,0,0.0157837497,6.82081887E-07,-3.4453503622E-05,-7.904883978E-05
0.015503876,0.8992248062,0,0.0104794279,1.221705742E-06,1.7507269317E-05,-6.0210109768E-05
0.015503876,0.9069767442,0,0.0061207391,1.616404699E-06,5.7702497783E-05,-0.000041696
0.015503876,0.9147286822,0,0.0026694111,1.869713132E-06,8.6465822561E-05,-2.3784503809E-05
0.015503876,0.9224806202,0,7.0729381095E-05,1.987416284E-06,0.0001043119,-6.755929786E-06
0.015503876,0.9302325581,0,-0.0017489633,1.978072199E-06,0.0001119708,8.885254893E-06
0.015503876,0.9379844961,0,-0.0028848485,1.853703224E-06,0.000110429,2.2917075456E-05
0.015503876,0.9457364341,0,-0.0034557593,1.630710409E-06,0.0001009794,3.3975195566E-05
0.015503876,0.9534883721,0,-0.0036045564,1.331064827E-06,8.5274275896E-05,0.00004316
0.015503876,0.9612403101,0,-0.0034937301,9.83795117E-07,6.5377303148E-05,4.4457325052E-05
0.015503876,0.9689922481,0,-0.0032892774,6.26639048E-07,4.379273441E-05,4.9727868242E-05
0.015503876,0.976744186,0,-0.0031182871,3.07207331E-07,2.3441897384E-05,2.3445922406E-05
0.015503876,0.984496124,0,-0.0029400905,8.1397063E-08,7.576708566E-06,0.000054628
0.015503876,0.992248062,0,-0.002838214,0,0,-6.8440684291E-05
0.023255814,0,0,-0.0062997924,0,0,0.0001290107
0.023255814,0.007751938,0,-0.003256991,1.90609846E-07,1.3319140216E-05,-0.0001079018
0.023255814,0.015503876,0,-0.0001888801,5.83186782E-07,3.8227230305E-05,-3.0998617716E-05
0.023255814,0.023255814,0,0.0027309808,1.017270233E-06,6.283840011E-05,-0.000062637
0.023255814,0.0310077519,0,0.0056403982,1.368359903E-06,7.83433616E-05,-3.199031338E-05
0.023255814,0.0387596899,0,0.0087072635,1.545294595E-06,7.8109436161E-05,-1.0016302171E-05
0.023255814,0.0465116279,0,0.0120983809,1.4844819E-06,5.7301116441E-05,2.5726543536E-05
0.023255814,0.0542635659,0,0.0159585693,1.143777699E-06,1.2558154396E-05,6.3057504994E-05
0.023255814,0.0620155039,0,0.0204036587,4.97267083E-07,-5.8294748816E-05,0.0001039045
0.023255814,0.0697674419,0,0.0255202931,-4.68840065E-07,-0.000156499,0.0001454978
0.023255814,0.0775193798,0,0.0313686795,-1.759330761E-06,-0.00028257,0.0001873863
0.023255814,0.0852713178,0,0.0379863456,-3.372333272E-06,-0.0004364649,0.0002286271
0.023255814,0.0930232558,0,0.045391944,-5.301074505E-06,-0.0006177151,0.0002687607
0.023255814,0.1007751938,0,0.0535887269,-7.535201321E-06,-0.0008255313,0.0003073653
0.023255814,0.1085271318,0,0.062567554,-1.0061779397E-05,-0.0010588849,0.0003441729
0.023255814,0.1162790698,0,0.0723094316,-1.2866052688E-05,-0.0013165728,0.0003789848
0.023255814,0.1240310078,0,0.0827876207,-0.000015932,-0.0015972676,0.0004116739
0.023255814,0.1317829457,0,0.0939693738,-1.9242899647E-05,-0.0018995573,0.0004421607
0.023255814,0.1395348837,0,0.1058173578,-2.278143284E-05,-0.0022219763,0.0004704055
0.023255814,0.1472868217,0,0.1182908151,-2.6530185016E-05,-0.0025630296,0.0004963975
0.023255814,0.1550387597,0,0.131346508,-3.0471727039E-05,-0.0029212118,0.0005201488
0.023255814,0.1627906977,0,0.1449394844,-3.4588790867E-05,-0.0032950218,0.0005416881
0.023255814,0.1705426357,0,0.1590236957,-3.8864382636E-05,-0.0036829735,0.0005610567
0.023255814,0.1782945736,0,0.1735524924,-4.3281864824E-05,-0.0040836048,0.0005783048
0.023255814,0.1860465116,0,0.1884790186,-0.000047825,-0.0044954833,0.0005934884
0.023255814,0.1937984496,0,0.2037565229,-5.2478056174E-05,-0.0049172103,0.0006066676
0.023255814,0.2015503876,0,0.2193385993,-5.7225692094E-05,-0.0053474239,0.0006179039
0.023255814,0.2093023256,0,0.235179371,-6.2053101562E-05,-0.0057848003,0.0006272595
0.023255814,0.2170542636,0,0.2512336263,-6.6945943484E-05,-0.0062280543,0.0006347955
0.023255814,0.2248062016,0,0.2674569153,-7.1890345346E-05,-0.006675939,0.0006405716
0.023255814,0.2325581395,0,0.2838056149,-7.687288679E-05,-0.0071272451,0.0006446448
0.023255814,0.2403100775,0,0.3002369671,-8.188057841E-05,-0.007580799,0.0006470691
0.023255814,0.2480620155,0,0.316709097,-8.690083712E-05,-0.0080354617,0.0006478953
0.023255814,0.2558139535,0,0.3331810148,-9.1921459197E-05,-0.0084901264,0.0006471704
0.023255814,0.2635658915,0,0.3496126044,-9.693059202E-05,-0.0089437165,0.000644938
0.023255814,0.2713178295,0,0.3659646041,-0.0001019167,-0.0093951833,0.0006412377
0.023255814,0.2790697674,0,0.3821985803,-0.0001068686,-0.009843504,0.0006361057
0.023255814,0.2868217054,0,0.398276898,-0.0001117752,-0.0102876792,0.0006295745
0.023255814,0.2945736434,0,0.4141626901,-0.0001166259,-0.0107267309,0.0006216736
0.023255814,0.3023255814,0,0.4298198265,-0.0001214101,-0.0111597007,0.0006124292
0.023255814,0.3100775194,0,0.4452128864,-0.0001261175,-0.0115856479,0.0006018652
0.023255814,0.3178294574,0,0.4603071333,-0.000130738,-0.0120036482,0.0005900028
0.023255814,0.3255813953,0,0.4750684948,-0.0001352615,-0.012412792,0.0005768615
0.023255814,0.3333333333,0,0.4894635485,-0.0001396783,-0.0128121835,0.0005624593
0.023255814,0.3410852713,0,0.5034595145,-0.0001439786,-0.0132009403,0.000546813
0.023255814,0.3488372093,0,0.5170242541,-0.0001481528,-0.0135781922,0.0005299389
0.023255814,0.3565891473,0,0.5301262773,-0.0001521916,-0.0139430818,0.0005118531
0.023255814,0.3643410853,0,0.5427347574,-0.0001560855,-0.014294764,0.0004925719
0.023255814,0.3720930233,0,0.5548195543,-0.0001598253,-0.0146324068,0.0004721126
0.023255814,0.3798449612,0,0.5663512458,-0.000163402,-0.0149551917,0.0004504935
0.023255814,0.3875968992,0,0.5773011668,-0.0001668068,-0.0152623153,0.0004277347
0.023255814,0.3953488372,0,0.5876414573,-0.0001700307,-0.01555299,0.0004038582
0.023255814,0.4031007752,0,0.5973451179,-0.0001730653,-0.015826446,0.0003788888
0.023255814,0.4108527132,0,0.6063860725,-0.0001759022,-0.0160819329,0.000352854
0.023255814,0.4186046512,0,0.6147392385,-0.0001785332,-0.0163187223,0.0003257848
0.023255814,0.4263565891,0,0.6223806038,-0.0001809505,-0.0165361096,0.0002977157
0.023255814,0.4341085271,0,0.6292873089,-0.0001831465,-0.0167334172,0.0002686852
0.023255814,0.4418604651,0,0.635437736,-0.0001851138,-0.0169099968,0.0002387362
0.023255814,0.4496124031,0,0.640811601,-0.0001868456,-0.0170652327,0.000207916
0.023255814,0.4573643411,0,0.645390051,-0.0001883352,-0.017198545,0.0001762767
0.023255814,0.4651162791,0,0.6491557644,-0.0001895766,-0.0173093927,0.0001438754
0.023255814,0.4728682171,0,0.6520930529,-0.000190564,-0.017397277,0.0001107741
0.023255814,0.480620155,0,0.6541879657,-0.0001912924,-0.0174617452,7.7040283402E-05
0.023255814,0.488372093,0,0.6554283939,-0.000191757,-0.0175023938,4.2746439162E-05
0.023255814,0.496124031,0,0.6558041745,-0.0001919539,-0.0175188723,7.970431753E-06
0.023255814,0.503875969,0,0.6553071931,-0.0001918795,-0.0175108865,-2.7204665425E-05
0.023255814,0.511627907,0,0.653931484,-0.0001915313,-0.0174782025,-6.2690629447E-05
0.023255814,0.519379845,0,0.6516733274,-0.000190907,-0.0174206491,-9.839421793E-05
0.023255814,0.5271317829,0,0.6485313423,-0.0001900055,-0.0173381224,-0.0001342173
0.023255814,0.5348837209,0,0.6445065731,-0.0001888261,-0.0172305877,-0.0001700573
0.023255814,0.5426356589,0,0.6396025713,-0.0001873692,-0.0170980835,-0.0002058071
0.023255814,0.5503875969,0,0.6338254689,-0.0001856358,-0.0169407235,-0.0002413557
0.023255814,0.5581395349,0,0.6271840442,-0.000183628,-0.0167586996,-0.0002765884
0.023255814,0.5658914729,0,0.6196897781,-0.0001813487,-0.016552284,-0.0003113874
0.023255814,0.5736434109,0,0.6113569007,-0.0001788017,-0.016321831,-0.000345632
0.023255814,0.5813953488,0,0.6022024268,-0.0001759918,-0.0160677788,-0.0003791995
0.023255814,0.5891472868,0,0.59224618,-0.0001729248,-0.0157906508,-0.0004119652
0.023255814,0.5968992248,0,0.5815108047,-0.0001696072,-0.0154910562,-0.0004438037
0.023255814,0.6046511628,0,0.5700217649,-0.0001660468,-0.0151696907,-0.0004745888
0.023255814,0.6124031008,0,0.5578073293,-0.0001622523,-0.0148273361,-0.0005041947
0.023255814,0.6201550388,0,0.5448985426,-0.0001582332,-0.0144648604,-0.0005324964
0.023255814,0.6279069767,0,0.5313291825,-0.0001540002,-0.0140832166,-0.0005593704
0.023255814,0.6356589147,0,0.5171357016,-0.0001495648,-0.0136834412,-0.0005846958
0.023255814,0.6434108527,0,0.502357154,-0.0001449395,-0.0132666525,-0.0006083544
0.023255814,0.6511627907,0,0.4870351072,-0.0001401375,-0.0128340481,-0.000630232
0.023255814,0.6589147287,0,0.4712135385,-0.0001351733,-0.0123869019,-0.0006502188
0.023255814,0.6666666667,0,0.4549387158,-0.0001300618,-0.011926561,-0.0006682102
0.023255814,0.6744186047,0,0.4382590631,-0.0001248189,-0.0114544415,-0.0006841079
0.023255814,0.6821705426,0,0.4212250117,-0.0001194611,-0.0109720243,-0.0006978198
0.023255814,0.6899224806,0,0.4038888357,-0.0001140058,-0.0104808501,-0.0007092617
0.023255814,0.6976744186,0,0.3863044736,-0.0001084709,-0.0099825142,-0.0007183571
0.023255814,0.7054263566,0,0.3685273353,-0.0001028747,-0.0094786606,-0.0007250383
0.023255814,0.7131782946,0,0.3506140956,-9.7236356214E-05,-0.008970976,-0.0007292469
0.023255814,0.7209302326,0,0.332622475,-9.1575097395E-05,-0.0084611831,-0.0007309342
0.023255814,0.7286821705,0,0.3146110065,-8.5910658326E-05,-0.0079510336,-0.0007300619
0.023255814,0.7364341085,0,0.2966387911,-0.000080263,-0.0074423009,-0.0007266026
0.023255814,0.7441860465,0,0.2787652408,-7.4652229761E-05,-0.0069367726,-0.00072054
0.023255814,0.7519379845,0,0.26104981,-6.9098571176E-05,-0.0064362427,-0.0007118695
0.023255814,0.7596899225,0,0.243551715,-6.3622214162E-05,-0.005942503,-0.0007005984
0.023255814,0.7674418605,0,0.2263296426,-5.8243250257E-05,-0.005457335,-0.0006867464
0.023255814,0.7751937984,0,0.2094414464,-5.2981570484E-05,-0.0049825014,-0.0006703455
0.023255814,0.7829457364,0,0.1929438308,-4.7856766867E-05,-0.0045197367,-0.0006514409
0.023255814,0.7906976744,0,0.1768920219,-0.000042888,-0.0040707389,-0.0006300907
0.023255814,0.7984496124,0,0.1613394232,-3.8094055008E-05,-0.0036371592,-0.0006063664
0.023255814,0.8062015504,0,0.1463372549,-3.349291821E-05,-0.0032205933,-0.0005803534
0.023255814,0.8139534884,0,0.1319341737,-0.000029102,-0.002822571,-0.0005521513
0.023255814,0.8217054264,0,0.1181758685,-2.4937794336E-05,-0.0024445459,-0.0005218748
0.023255814,0.8294573643,0,0.1051046293,-2.1015930252E-05,-0.0020878849,-0.0004896538
0.023255814,0.8372093023,0,0.0927588805,-1.7350908957E-05,-0.0017538563,-0.0004556353
0.023255814,0.8449612403,0,0.0811726737,-0.000013956,-0.0014436179,-0.0004199841
0.023255814,0.8527131783,0,0.0703751278,-1.0843269997E-05,-0.0011582031,-0.0003828853
0.023255814,0.8604651163,0,0.0603898081,-0.000008023,-0.0008985064,-0.0003445466
0.023255814,0.8682170543,0,0.051234027,-5.504065535E-06,-0.0006652658,-0.0003052015
0.023255814,0.8759689922,0,0.0429180547,-3.293151572E-06,-0.000459044,-0.0002651144
0.023255814,0.8837209302,0,0.0354442191,-1.394906148E-06,-0.0002802053,-0.0002245869
0.023255814,0.8914728682,0,0.0288058805,1.88562729E-07,-0.0001288883,-0.0001839634
0.023255814,0.8992248062,0,0.0229862659,0.000001458,-4.97339599E-06,-0.0001436502
0.023255814,0.9069767442,0,0.0179571594,2.417675066E-06,9.1956614817E-05,-0.0001041069
0.023255814,0.9147286822,0,0.0136774702,3.075619176E-06,0.0001626655,-6.5925510654E-05
0.023255814,0.9224806202,0,0.010091745,3.444778678E-06,0.0002083227,-0.000029697
0.023255814,0.9302325581,0,0.0071287947,3.543824101E-06,0.0002305763,3.54327268E-06
0.023255814,0.9379844961,0,0.0047007854,3.398460088E-06,0.0002316403,3.3359325772E-05
0.023255814,0.9457364341,0,0.0027035031,0.000003043,0.0002143975,5.7030758943E-05
0.023255814,0.9534883721,0,0.0010191337,2.522518875E-06,0.0001825152,7.6933634985E-05
0.023255814,0.9612403101,0,-0.000475972,1.894807115E-06,0.0001405624,8.1063329335E-05
0.023255814,0.9689922481,0,-0.0018942321,0.000001233,9.4110142269E-05,9.3993629056E-05
0.023255814,0.976744186,0,-0.0033047726,6.2676851E-07,4.9790330894E-05,4.3815717869E-05
0.023255814,0.984496124,0,-0.004664831,1.80164055E-07,1.5332683886E-05,0.0001118348
0.023255814,0.992248062,0,-0.0060644792,0,0,-0.0001367607
0.0310077519,0,0,-0.0090015441,0,0,0.0001802821
0.0310077519,0.007751938,0,-0.0040432568,2.74613431E-07,9.083440635E-06,-0.0001517956
0.0310077519,0.015503876,0,0.0009945059,8.13314516E-07,2.3420786169E-05,-3.9648085689E-05
0.0310077519,0.023255814,0,0.0056590217,0.000001371,3.246126949E-05,-7.8219815193E-05
0.0310077519,0.0310077519,0,0.0101398606,1.761378512E-06,2.8469164909E-05,-2.7954923766E-05
0.0310077519,0.0387596899,0,0.0146016652,1.846259243E-06,0.000005557,1.136922855E-05
0.0310077519,0.0465116279,0,0.0192018643,1.527249617E-06,-4.0700596795E-05,7.1131679081E-05
0.0310077519,0.0542635659,0,0.0240795976,7.37400176E-07,-0.0001135054,0.0001340185
0.0310077519,0.0620155039,0,0.0293510256,-5.65712218E-07,-0.0002150284,0.0002025021
0.0310077519,0.0697674419,0,0.035108385,-2.405637907E-06,-0.0003465832,0.0002724564
0.0310077519,0.0775193798,0,0.0414212077,-4.791522438E-06,-0.0005087814,0.0003430317
0.0310077519,0.0852713178,0,0.0483386647,-7.721585905E-06,-0.0007016686,0.000412715
0.0310077519,0.0930232558,0,0.0558922583,-1.1185816937E-05,-0.0009248402,0.0004807019
0.0310077519,0.1007751938,0,0.0640985114,-1.5168055854E-05,-0.0011775382,0.0005462696
0.0310077519,0.1085271318,0,0.0729614428,-1.9647608081E-05,-0.0014587317,0.0006089368
0.0310077519,0.1162790698,0,0.0824747646,-2.4600496847E-05,-0.0017671816,0.000668342
0.0310077519,0.1240310078,0,0.0926237818,-3.0000438325E-05,-0.0021014948,0.0007242432
0.0310077519,0.1317829457,0,0.103387012,-3.581960201E-05,-0.0024601664,0.0007764812
0.0310077519,0.1395348837,0,0.1147375533,-4.2029203784E-05,-0.0028416154,0.0008249658
0.0310077519,0.1472868217,0,0.1266442306,-0.0000486,-0.003244212,0.0008696584
0.0310077519,0.1550387597,0,0.1390725531,-5.5502483278E-05,-0.0036663002,0.0009105609
0.0310077519,0.1627906977,0,0.1519855108,-6.2707481329E-05,-0.0041062154,0.0009477064
0.0310077519,0.1705426357,0,0.1653442326,-0.000070186,-0.0045622983,0.0009811509
0.0310077519,0.1782945736,0,0.1791085304,-7.7909747359E-05,-0.0050329053,0.0010109673
0.0310077519,0.1860465116,0,0.193237345,-8.5850798045E-05,-0.0055164171,0.0010372408
0.0310077519,0.1937984496,0,0.2076891097,-9.3982084061E-05,-0.0060112441,0.001060064
0.0310077519,0.2015503876,0,0.2224220449,-0.0001022772,-0.0065158307,0.0010795344
0.0310077519,0.2093023256,0,0.2373943944,-0.0001107106,-0.0070286582,0.0010957511
0.0310077519,0.2170542636,0,0.2525646129,-0.0001192575,-0.0075482459,0.0011088132
0.0310077519,0.2248062016,0,0.267891512,-0.0001278936,-0.0080731522,0.0011188175
0.0310077519,0.2325581395,0,0.2833343729,-0.0001365958,-0.0086019736,0.0011258578
0.0310077519,0.2403100775,0,0.2988530306,-0.0001453414,-0.0091333445,0.0011300233
0.0310077519,0.2480620155,0,0.3144079343,-0.0001541084,-0.0096659354,0.0011313986
0.0310077519,0.2558139535,0,0.3299601899,-0.0001628754,-0.0101984517,0.0011300624
0.0310077519,0.2635658915,0,0.3454715871,-0.0001716219,-0.0107296313,0.0011260881
0.0310077519,0.2713178295,0,0.3609046147,-0.0001803275,-0.0112582429,0.0011195429
0.0310077519,0.2790697674,0,0.3762224679,-0.0001889727,-0.0117830839,0.0011104885
0.0310077519,0.2868217054,0,0.3913890484,-0.0001975381,-0.012302978,0.0010989811
0.0310077519,0.2945736434,0,0.4063689614,-0.0002060049,-0.0128167735,0.0010850715
0.0310077519,0.3023255814,0,0.42112751,-0.0002143548,-0.0133233415,0.0010688058
0.0310077519,0.3100775194,0,0.4356306895,-0.0002225696,-0.0138215738,0.001050226
0.0310077519,0.3178294574,0,0.4498451822,-0.0002306315,-0.0143103818,0.0010293703
0.0310077519,0.3255813953,0,0.4637383554,-0.000238523,-0.0147886948,0.0010062736
0.0310077519,0.3333333333,0,0.4772782615,-0.0002462269,-0.0152554595,0.0009809689
0.0310077519,0.3410852713,0,0.4904336429,-0.0002537262,-0.0157096391,0.0009534873
0.0310077519,0.3488372093,0,0.5031739417,-0.0002610041,-0.0161502129,0.000923859
0.0310077519,0.3565891473,0,0.5154693143,-0.0002680441,-0.0165761761,0.0008921141
0.0310077519,0.3643410853,0,0.5272906518,-0.00027483,-0.0169865405,0.0008582834
0.0310077519,0.3720930233,0,0.5386096069,-0.0002813455,-0.0173803344,0.000822399
0.0310077519,0.3798449612,0,0.5493986263,-0.0002875751,-0.0177566043,0.0007844954
0.0310077519,0.3875968992,0,0.5596309894,-0.0002935031,-0.0181144155,0.0007446098
0.0310077519,0.3953488372,0,0.569280853,-0.0002991144,-0.0184528541,0.0007027831
0.0310077519,0.4031007752,0,0.5783233026,-0.0003043941,-0.0187710286,0.0006590608
0.0310077519,0.4108527132,0,0.5867344086,-0.0003093277,-0.0190680722,0.0006134932
0.0310077519,0.4186046512,0,0.594491288,-0.000313901,-0.0193431453,0.0005661363
0.0310077519,0.4263565891,0,0.6015721715,-0.0003181005,-0.0195954381,0.0005170525
0.0310077519,0.4341085271,0,0.6079564749,-0.000321913,-0.0198241735,0.000466311
0.0310077519,0.4418604651,0,0.6136248738,-0.000325326,-0.0200286104,0.0004139881
0.0310077519,0.4496124031,0,0.6185593831,-0.0003283276,-0.0202080472,0.0003601681
0.0310077519,0.4573643411,0,0.6227434377,-0.0003309064,-0.020361825,0.0003049432
0.0310077519,0.4651162791,0,0.6261619764,-0.000333052,-0.0204893314,0.000248414
0.0310077519,0.4728682171,0,0.6288015268,-0.0003347547,-0.0205900044,0.0001906901
0.0310077519,0.480620155,0,0.6306502905,-0.0003360057,-0.0206633364,0.0001318893
0.0310077519,0.488372093,0,0.6316982285,-0.000336797,-0.0207088775,7.2138906184E-05
0.0310077519,0.496124031,0,0.6319371458,-0.000337122,-0.0207262402,1.157472462E-05
0.0310077519,0.503875969,0,0.6313607737,-0.0003369748,-0.0207151027,-4.9658424319E-05
0.0310077519,0.511627907,0,0.62996485,-0.0003363508,-0.020675213,-0.0001114071
0.0310077519,0.519379845,0,0.6277471958,-0.0003352466,-0.0206063927,-0.0001735092
0.0310077519,0.5271317829,0,0.6247077875,-0.0003336602,-0.0205085404,-0.0002357949
0.0310077519,0.5348837209,0,0.6208488248,-0.0003315909,-0.0203816353,-0.0002980861
0.0310077519,0.5426356589,0,0.6161747918,-0.0003290392,-0.0202257403,-0.0003601979
0.0310077519,0.5503875969,0,0.6106925125,-0.0003260074,-0.0200410054,-0.0004219384
0.0310077519,0.5581395349,0,0.6044111983,-0.000322499,-0.0198276698,-0.0004831097
0.0310077519,0.5658914729,0,0.5973424877,-0.0003185193,-0.0195860647,-0.0005435087
0.0310077519,0.5736434109,0,0.589500477,-0.000314075,-0.0193166154,-0.0006029277
